Title,Disaster Number,Incident End Date,Incident Begin Date,Multiple Disaster,Duration
"HEAVY RAINS, HIGH WINDS, HAIL & TORNADOES",477,1975-07-23T00:00:00.000Z,1975-07-23T00:00:00.000Z,True,1
"HEAVY RAINS, HIGH WINDS, HAIL & TORNADOES",477,1975-07-23T00:00:00.000Z,1975-07-23T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"HEAVY RAINS, TORNADOES & FLASH FLOODS",482,1975-09-15T00:00:00.000Z,1975-09-15T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TORNADO,478,1975-07-25T00:00:00.000Z,1975-07-25T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,481,1975-09-12T00:00:00.000Z,1975-09-12T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"HEAVY RAINS, TORNADOES & FLASH FLOODS",482,1975-09-15T00:00:00.000Z,1975-09-15T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"WINDS, TORNADOES, HEAVY RAINS & FLOODING",480,1975-09-11T00:00:00.000Z,1975-09-11T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
FLOODING,479,1975-08-22T00:00:00.000Z,1975-08-22T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"HEAVY RAINS, TORNADOES & FLASH FLOODS",482,1975-09-15T00:00:00.000Z,1975-09-15T00:00:00.000Z,True,1
"HEAVY RAINS, TORNADOES & FLASH FLOODS",482,1975-09-15T00:00:00.000Z,1975-09-15T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"WINDS, TORNADOES, HEAVY RAINS & FLOODING",480,1975-09-11T00:00:00.000Z,1975-09-11T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
FLOODING,479,1975-08-22T00:00:00.000Z,1975-08-22T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,481,1975-09-12T00:00:00.000Z,1975-09-12T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"WINDS, TORNADOES, HEAVY RAINS & FLOODING",480,1975-09-11T00:00:00.000Z,1975-09-11T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"HIGH WINDS, HEAVY RAINS & FLOODING",484,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HIGH WINDS & FLOODING",486,1975-09-30T00:00:00.000Z,1975-09-30T00:00:00.000Z,True,1
TROPICAL STORM ELIOISE,483,1975-09-19T00:00:00.000Z,1975-09-19T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",485,1975-09-26T00:00:00.000Z,1975-09-26T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"STORMS, RAINS, LANDSLIDES & FLOODING",487,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"EARTHQUAKE, SEISMIC WAVES & VOLCANIC ERUPTION",490,1975-12-07T00:00:00.000Z,1975-12-07T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
FIRE & FREEZING,493,1975-12-18T00:00:00.000Z,1975-12-18T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
SEVERE STORMS & TORNADOES,491,1975-12-10T00:00:00.000Z,1975-12-10T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES, ICING & FLOODING",495,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
SEVERE STORMS & FLOODING,492,1975-12-13T00:00:00.000Z,1975-12-13T00:00:00.000Z,True,1
"SEVERE STORMS, TORNADOES & FLOODING",488,1975-10-02T00:00:00.000Z,1975-10-02T00:00:00.000Z,True,1
"ICE STORM,SEVERE STORMS & FLOODING",494,1976-03-19T00:00:00.000Z,1976-03-19T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,489,1975-10-04T00:00:00.000Z,1975-10-04T00:00:00.000Z,True,1
