"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","AFFILIATION_TYPE","START_DATE","END_DATE","ORG_NAME","ORG_TYPE","DUNS_NUMBER","DIVISION_NAME","PHONE_NUMBER","ALTERNATE_PHONE","FAX_NUMBER","EMAIL_ADDRESS","EIN","STATE_BUSINESS_ID","MAILING_ADDRESS","SUPPLEMENTAL_ADDRESS","CITY_NAME","STATE_CODE","STATE_NAME","POSTAL_CODE","COUNTRY_NAME"
"110042081038","RCRAINFO","PRD090378225","LQG","OWNER","09-FEB-2013 00:00:00","","NEOLPHARMA, INC.","PRIVATE","","","","","","","","","","","","","","",""
"110042081038","RCRAINFO","PRD090378225","LQG","OPERATOR","09-FEB-2013 00:00:00","","NEOLPHARMA, INC.","PRIVATE","","","","","","","","","","","","","","",""
"110042081038","TRIS","00625SRLCXSTATE","TRI REPORTER","PARENT COMPANY","","","MONSANTO CO","PRIVATE","006266803","","","","","","","","","","","","","",""
"110042081038","RCRAINFO","PRD090378225","LQG","OWNER","16-APR-2003 00:00:00","","PFIZER INC","OTHER","","","8622171576","","","","","","","","","","","",""
"110042086854","RCRAINFO","PRD987380516","LQG","OWNER","08-JAN-1985 00:00:00","","PRIDCO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110042086854","TRIS","00610LLRGNGPOBO","TRI REPORTER","PARENT COMPANY","","","ALLERGAN INC","PRIVATE","144796497","","","","","","","","","","","","","",""
"110042086854","RCRAINFO","PRD980527030","LQG","OPERATOR","02-JUL-2002 00:00:00","","AMO PUERTO RICO MANUFACTURING, INC.","PRIVATE","","","","","","","","","","","","","","",""
"110042086854","RCRAINFO","PRD980527030","LQG","OWNER","08-JAN-1985 00:00:00","","PRIDCO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110042086854","RCRAINFO","PRD987380516","LQG","OPERATOR","02-JUL-2002 00:00:00","","AMO PUERTO RICO MANUFACTURING, INC.","PRIVATE","","","","","","","","","","","","","","",""
"110042086916","TRIS","00755VNLMLGUATE","TRI REPORTER","PARENT COMPANY","","","AVON PRODUCTS INC","PRIVATE","001468693","","","","","","","","","","","","","",""
"110042086970","RCRAINFO","PRD981075724","LQG","OWNER","01-JAN-2035 00:00:00","","UNIVERSIDAD DEL SAGRADO CORAZON","PRIVATE","","","7877281515","","","","","","","","","","","",""
"110042086970","RCRAINFO","PRD981075724","LQG","OPERATOR","04-AUG-2014 00:00:00","","LIC GILBERTO J. MARXUACH TORROS","PRIVATE","","","","","","","","","","","","","","",""
"110042086989","TRIS","00747KNDLLROUTE","TRI REPORTER","PARENT COMPANY","","","BBRAUN MEDICAL","PRIVATE","043026283","","","","","","","","","","","","","",""
"110042087130","RMP","100000199563","RMP REPORTER","PARENT COMPANY","","","ELI LILLY AND CO.","UNKNOWN","","","","","","","","","","","","","","",""
"110042087130","TRIS","00784CPHRMSTATE","TRI REPORTER","PARENT COMPANY","","","ELI LILLY & CO","PRIVATE","006421325","","","","","","","","","","","","","",""
"110042087256","TRIS","00757SNDSTRD537","TRI REPORTER","PARENT COMPANY","","","UNITED TECHNOLOGIES CORP","PRIVATE","071767344","","","","","","","","","","","","","",""
"110042293933","RCRAINFO","PRD090083478","LQG","OPERATOR","01-JUL-2002 00:00:00","","ALUMINIO DEL CARIBE","PRIVATE","","","","","","","","","","","","","","",""
"110042301363","ACRES","122841","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","THE AUTHORITY OF PUBLIC BUILDINGS","GOVERNMENT","","","","","","","","","","","","","","",""
"110042372713","E-GGRT","1006228","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2015 00:00:00","31-DEC-2015 00:00:00","MUNICIPALITY OF SALINAS","UNKNOWN","","","","","","","","","","","","","","",""
"110042372713","LMOP","2359","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF SALINAS","UNKNOWN","","","","","","","","","","","","","","",""
"110042372713","E-GGRT","1006228","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","MUNICIPALITY OF SALINAS","UNKNOWN","","","","","","","","","","","","","","",""
"110043425282","ACRES","125687","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","TTHE PROPERTY IS UNDER CHAPTER 11 FOR BANKRUPTCY","GOVERNMENT","","","","","","","","","","","","","","",""
"110043425291","ACRES","125689","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MR. JOSÉ ARTURO LUGO AND MRS. AÍDA L. RIVERA HERNÁNDEZ","PRIVATE","","","","","","","","","","","","","","",""
"110043425308","ACRES","125690","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MR. EDUARDO RUIZ VALENTÍN AND REYES NORIEGA RAMOS","PRIVATE","","","","","","","","","","","","","","",""
"110043425317","ACRES","125703","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MRS. ROSA MARÍA CARRIÓN RUIZ DE ESTEVES","PRIVATE","","","","","","","","","","","","","","",""
"110043425326","ACRES","125704","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","ELENA NATALI Y BARTOLOMEI","PRIVATE","","","","","","","","","","","","","","",""
"110043650625","RCRAINFO","PRR000023762","UNSPECIFIED UNIVERSE","OPERATOR","13-OCT-2016 00:00:00","","JOSE M MARTINEZ","PRIVATE","","","","","","","","","","","","","","",""
"110043650625","RCRAINFO","PRR000023762","TRANSFER FACILITY","OPERATOR","13-OCT-2016 00:00:00","","JOSE M MARTINEZ","PRIVATE","","","","","","","","","","","","","","",""
"110043650625","RCRAINFO","PRR000023762","TRANSPORTER","OPERATOR","13-OCT-2016 00:00:00","","JOSE M MARTINEZ","PRIVATE","","","","","","","","","","","","","","",""
"110043784492","E-GGRT","1007630","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","WASTE MANAGEMENT, INC.","PRIVATE","","","(713) 512-6200","","","","","","","","","","","",""
"110043784492","E-GGRT","1007630","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","WASTE MANAGEMENT, INC.","PRIVATE","097682827","","","","","","751223528","17512235288","","","","","","",""
"110043784492","LMOP","2347","LANDFILL GAS (LFG) RECOVERY","OWNER/OPERATOR","","","WASTE MANAGEMENT, INC.","PRIVATE","097682827","","","","","","751223528","17512235288","","","","","","",""
"110043806646","E-GGRT","1005166","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","MUNICIPALITY OF TOA BAJA","UNKNOWN","","","","","","","","","","","","","","",""
"110043806646","LMOP","1935","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF TOA BAJA","UNKNOWN","","","","","","","","","","","","","","",""
"110043806646","LMOP","1935","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","CON WASTE","PUBLIC","","","","","","","","","","","","","","",""
"110043807128","E-GGRT","1007578","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2015 00:00:00","31-DEC-2015 00:00:00","MUNICIPALITY OF MAYAGUEZ","UNKNOWN","","","","","","","","","","","","","","",""
"110043807128","LMOP","1933","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF MAYAGUEZ","UNKNOWN","","","","","","","","","","","","","","",""
"110043807128","LMOP","1933","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","WASTE MANAGEMENT, INC.","PRIVATE","097682827","","","","","","751223528","17512235288","","","","","","",""
"110043807128","E-GGRT","1007578","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","WASTE MANAGEMENT, INC.","PRIVATE","","","(713) 512-6200","","","","","","","","","","","",""
"110043807128","E-GGRT","1007578","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","WASTE MANAGEMENT, INC.","PRIVATE","097682827","","","","","","751223528","17512235288","","","","","","",""
"110043972298","LMOP","2345","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF CAROLINA","UNKNOWN","","","","","","","","","","","","","","",""
"110043972298","E-GGRT","1007121","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","MUNICIPALITY OF CAROLINA","UNKNOWN","","","","","","","","","","","","","","",""
"110043972298","LMOP","2345","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","CON WASTE","PUBLIC","","","","","","","","","","","","","","",""
"110043972298","E-GGRT","1007121","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2015 00:00:00","31-DEC-2015 00:00:00","MUNICIPALITY OF CAROLINA","UNKNOWN","","","","","","","","","","","","","","",""
"110043972779","LMOP","2344","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF CABO ROJO","UNKNOWN","","","","","","","","","","","","","","",""
"110043972779","LMOP","2344","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","CON WASTE","PUBLIC","","","","","","","","","","","","","","",""
"110043972779","E-GGRT","1007083","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2011 00:00:00","","MUNICIPALITY OF CABO ROJO","UNKNOWN","","","","","","","","","","","","","","",""
"110043976837","LMOP","2383","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF JUANA DIAZ","PUBLIC","","","","","","","","","","","","","","",""
"110043976837","LMOP","2383","LANDFILL GAS (LFG) RECOVERY","OPERATOR","","","LM WASTE SERVICES INC.","PUBLIC","","","","","","","","","","","","","","",""
"110044214515","ACRES","135533","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","KRAUSSE ESTATE","PRIVATE","","","","","","","","","","","","","","",""
"110044214524","ACRES","135534","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","CANDIDO ROSARIO ESTATE","PRIVATE","","","","","","","","","","","","","","",""
"110044214533","ACRES","135535","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","ERASMO CEPEDA","PRIVATE","","","","","","","","","","","","","","",""
"110044759561","ACRES","135531","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MUNICIPALITY OF VILLALBA","GOVERNMENT","","","","","","","","","","","","","","",""
"110044931081","RCRAINFO","PRR000012476","SQG","OWNER","01-SEP-1969 00:00:00","","PRIDCO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110044956802","RMP","100000217115","RMP REPORTER","OWNER/OPERATOR","","","P.R. AQUEDUCT AND  SEWER AUTHORITY","UNKNOWN","","","7876202277","7876521357","","CIECENTRAL@ACUEDUCTOSPR.COM","","","","","","","","",""
"110044956802","RMP","100000217115","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110045428033","RCRAINFO","PRR000023994","CESQG","OWNER","31-JUL-2008 00:00:00","","CENTURY PACKING CORP","PRIVATE","","","","","","","","","","","","","","",""
"110045428042","RCRAINFO","PRR000024000","CESQG","OWNER","10-MAY-2005 00:00:00","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","7876202277","","","CIECENTRAL@ACUEDUCTOSPR.COM","","","","","","","","",""
"110045428060","RCRAINFO","PRR000024026","SQG","OWNER","10-FEB-2011 00:00:00","","UNIVERSITY OF PUERTO RICO","STATE","","","","","","","","","","","","","","",""
"110045502130","ACRES","204561","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO DEPARTMENT OF EDUCATION","GOVERNMENT","","","","","","","","","","","","","","",""
"110045710940","NPDES","PRU080054","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","BAYAMON CONCRETE INDUSTRIES IN","UNKNOWN","","","","","","","","","","","","","","",""
"110045989052","RCRAINFO","PRR000022624","LQG","OWNER","31-MAR-2009 00:00:00","","ANGEL SUAREZ, INC.","PRIVATE","","","7877261415","","","","","","","","","","","",""
"110046247245","RCRAINFO","PRR000024166","LQG","OWNER","18-DEC-2003 00:00:00","","MULTISERVICAR INC","PRIVATE","","","","","","","","","","","","","","",""
"110046247334","RCRAINFO","PRR000022350","CESQG","OWNER","16-OCT-2006 00:00:00","","A D REFRIGERATION","PRIVATE","","","","","","","","","","","","","","",""
"110046366865","TRIS","00630SBGNRJULIO","TRI REPORTER","PARENT COMPANY","","","EXIDE CORP","PRIVATE","038009866","","","","","","","","","","","","","",""
"110046425775","ACRES","149761","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO INDUSTRIAL DEVELOPMENT COMPANY (PRIDCO)","GOVERNMENT","","","","","","","","","","","","","","",""
"110046425784","ACRES","149781","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO INDUSTRIAL DEVELOPMENT COMPANY (PRIDCO)","GOVERNMENT","","","","","","","","","","","","","","",""
"110046426578","ACRES","141261","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","AQUADURA CORPORATION","PRIVATE","","","","","","","","","","","","","","",""
"110046426587","ACRES","141263","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO INDUSTRIAL DEVELOPMENT","PRIVATE","","","","","","","","","","","","","","",""
"110046426596","ACRES","141264","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","BANCO SANTANDER ","PRIVATE","","","","","","","","","","","","","","",""
"110046426603","ACRES","141265","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MANRIQUE FAMILY HEIRS","PRIVATE","","","","","","","","","","","","","","",""
"110046426612","ACRES","141266","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","YADE PROPERTIES","PRIVATE","","","","","","","","","","","","","","",""
"110046426621","ACRES","141267","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","CIPRIANO MANRIQUE FAMILY HEIRS","PRIVATE","","","","","","","","","","","","","","",""
"110046426630","ACRES","141268","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","BANCO POPULAR DE PUERTO RICO","PRIVATE","","","","","","","","","","","","","","",""
"110046449713","RCRAINFO","PRR000024208","UNSPECIFIED UNIVERSE","OWNER","11-APR-1977 00:00:00","","IVETTE HERRERA VILLALONGO","PRIVATE","","","","","","","","","","","","","","",""
"110046539563","RCRAINFO","PRR000024224","SQG","OPERATOR","08-JAN-2012 00:00:00","","HAEMONETICS CORPORATION","PRIVATE","","","","","","","","","","","","","","",""
"110046539581","RCRAINFO","PRR000024240","SQG","OWNER","05-JUL-1993 00:00:00","","EDWIN COLON COSME","STATE","","","","","","","","","","","","","","",""
"110050458928","NPDES","PR0021423","ICIS-NPDES MAJOR","MAILING ADDRESS","","","MIGUEL MARTIN, OPERATIONS MGR.","UNKNOWN","","","","","","","","","","","","","","",""
"110054206408","RCRAINFO","PRR000024786","UNSPECIFIED UNIVERSE","OPERATOR","24-DEC-1974 00:00:00","","EDELCAR INC","PRIVATE","","","","","","","","","","","","","","",""
"110054206408","RCRAINFO","PRR000024786","UNSPECIFIED UNIVERSE","OWNER","24-DEC-1974 00:00:00","","EDELCAR INC","PRIVATE","","","","","","","","","","","","","","",""
"110054817757","RCRAINFO","PRR000021931","LQG","OWNER","01-JAN-1970 00:00:00","","PUERTO RICO INDUSTRIAL DEVELOPMENT CO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110054817757","RCRAINFO","PRR000021931","LQG","OPERATOR","01-FEB-2008 00:00:00","","SURGICAL SPECIALTIES, INC","PRIVATE","","","","","","","","","","","","","","",""
"110054861725","RCRAINFO","PRR000024034","UNSPECIFIED UNIVERSE","OWNER","28-OCT-1963 00:00:00","","TEXACO PUERTO RICO","PRIVATE","090096132","","","","","","","","","","","","","",""
"110054861743","RCRAINFO","PRR000024059","UNSPECIFIED UNIVERSE","OWNER","16-NOV-1960 00:00:00","","TEXACO PUERTO RICO","PRIVATE","090096132","","","","","","","","","","","","","",""
"110054861752","RCRAINFO","PRR000024216","UNSPECIFIED UNIVERSE","OWNER","01-JAN-2025 00:00:00","","DEPARTAMENTO DE EDUCACION","STATE","","","787-281-7575","","","","","","","","","","","",""
"110054861752","RCRAINFO","PRR000024216","UNSPECIFIED UNIVERSE","OPERATOR","01-JAN-2025 00:00:00","","DEPARTAMENTO DE EDUCACION","STATE","","","787-281-7575","","","","","","","","","","","",""
"110054861789","RCRAINFO","PRR000024281","UNSPECIFIED UNIVERSE","OWNER","10-NOV-1999 00:00:00","","GOVERNMENT OF PUERTO RICO","STATE","","","787-724-1624","","","","","","","","","","","",""
"110055065637","RCRAINFO","PRR000024448","SQG","OPERATOR","09-JUL-2012 00:00:00","","ABBVIE BIOTECHNOLOGY LTD","PRIVATE","","","","","","","","","","","","","","",""
"110055065637","TRIS","00617BBVLTRDN2K","TRI REPORTER","PARENT COMPANY","","","ABBVIE INC","UNKNOWN","","","","","","","","","","","","","","",""
"110055065637","RCRAINFO","PRR000024448","SQG","OWNER","06-JUL-2012 00:00:00","","ABBVIE, LTD","PRIVATE","","","","","","","","","","","","","","",""
"110055130727","ACRES","158921","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","LAND ADMINISTRATION","GOVERNMENT","","","","","","","","","","","","","","",""
"110055130736","ACRES","158922","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","ASSOCIACIÓN PUERTORRIQUEÑA DE ADVENTISTAS DEL SEPTIMO DÍA AND ASOCIACIÓN AZUCARERA COOPERATIVA LAFAYETTE. 				","GOVERNMENT","","","","","","","","","","","","","","",""
"110055263860","ACRES","158923","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","FELIX RIVERA RIVERA AND ILUMINADA SALINAS SOTO				","PRIVATE","","","","","","","","","","","","","","",""
"110055263879","ACRES","158924","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PURIFICACIÓN ROSARIO MERCEDES AND SYLVIA MILAGROS NAVARRO DOMINGUEZ				","PRIVATE","","","","","","","","","","","","","","",""
"110055950421","ACRES","163608","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","MUNICIPLAITY OF CATAÑO","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950467","ACRES","164206","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","DNER","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950476","ACRES","164207","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950485","ACRES","164208","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950494","ACRES","164211","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950500","ACRES","164212","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950519","ACRES","164213","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950528","ACRES","164214","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950537","ACRES","164215","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950546","ACRES","164216","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","DEPARTMENT OF NATURAL AND ENVIRONMENTAL RESOURCES","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950555","ACRES","164217","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950564","ACRES","164218","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PUERTO RICO LAND AUTHORITY","GOVERNMENT","","","","","","","","","","","","","","",""
"110055950724","ACRES","164785","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","COMMONWEALTH OF PUERTO RICO				","GOVERNMENT","","","","","","","","","","","","","","",""
"110056162030","RMP","100000119622","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110056162030","RMP","100000119622","RMP REPORTER","OWNER/OPERATOR","","","COMPAÑÍA DE AGUAS DE PUERTO RICO","UNKNOWN","","","7877451220","7872817878","","","","","","","","","","",""
"110056869072","TRIS","00701DPNTPHIGHW","TRI REPORTER","PARENT COMPANY","","","BRISTOL-MYERS SQUIBB CO","PRIVATE","001288497","","","","","","","","","","","","","",""
"110056869072","RCRAINFO","PRD090413568","LQG","OWNER","15-NOV-2002 00:00:00","","BRISTOL-MYERS SQUIBB COMPANY","UNKNOWN","","","8123072059","","","","","","","","","","","",""
"110056869072","RCRAINFO","PRD090413568","LQG","OPERATOR","01-OCT-2001 00:00:00","","BRISTOL MYERS SQUIBB HOLDINGS PHARMA LTD","PRIVATE","","","","","","","","","","","","","","",""
"110057069951","RCRAINFO","PRR000024760","LQG","OWNER","01-JUN-2001 00:00:00","","RICARDO LAYER","PRIVATE","","","","","","","","","","","","","","",""
"110057069951","RCRAINFO","PRR000024760","LQG","OPERATOR","01-JUN-2001 00:00:00","","RICARDO LAYER","PRIVATE","","","","","","","","","","","","","","",""
"110059658865","ACRES","172372","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","LUIS A TORO PEREZ","PRIVATE","","","","","","","","","","","","","","",""
"110059658874","ACRES","172373","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","LUIS ETAL CABALLERO SANTIAGO","PRIVATE","","","","","","","","","","","","","","",""
"110059658883","ACRES","172374","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","GLORIALMAR REALITY CORP.","PRIVATE","","","","","","","","","","","","","","",""
"110059658892","ACRES","172375","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","LUIS A LEON VIDOT","PRIVATE","","","","","","","","","","","","","","",""
"110059658909","ACRES","172376","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","FELIX V. VASSOLLO RUIZ","PRIVATE","","","","","","","","","","","","","","",""
"110059658918","ACRES","172377","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","DEPARTAMENTO DE VIVIENDA DE PUERTO RICO","GOVERNMENT","","","","","","","","","","","","","","",""
"110059658927","ACRES","172378","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","COMMONWEALTH OIL REFINING COMPANY, (INC.) (CORCO)","PRIVATE","","","","","","","","","","","","","","",""
"110059658936","ACRES","172379","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","COMMONWEALTH OIL REFINING COMPANY, (INC.) (CORCO)","PRIVATE","","","","","","","","","","","","","","",""
"110059658954","ACRES","172381","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","THE DOW CHEMICAL COMPANY","UNKNOWN","","","","","","","","","","","","","","",""
"110059658963","ACRES","172382","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","CREATIVE CORP.","UNKNOWN","","","","","","","","","","","","","","",""
"110059658990","ACRES","172455","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","RAMON GONZALEZ","PRIVATE","","","","","","","","","","","","","","",""
"110059659007","ACRES","172456","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","EMPIRE GAS","PRIVATE","","","","","","","","","","","","","","",""
"110059659016","ACRES","172457","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","ADOLFO TAPOTE SEDAN","PRIVATE","","","","","","","","","","","","","","",""
"110059659025","ACRES","172458","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","RAMON CANCEL GARCIA","PRIVATE","","","","","","","","","","","","","","",""
"110059659034","ACRES","172459","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","ROBERTO ESCRIBANO","PRIVATE","","","","","","","","","","","","","","",""
"110059659043","ACRES","172460","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","IGLESIA EVANGELICA UNIDA","PRIVATE","","","","","","","","","","","","","","",""
"110059659052","ACRES","172461","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","INTERNATIONAL PROCESS PLANTS EQUIPMENT","PRIVATE","","","","","","","","","","","","","","",""
"110059659070","ACRES","172463","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","BANCO CENTRAL Y ECONOMIAS","PRIVATE","","","","","","","","","","","","","","",""
"110059659864","RMP","100000225428","RMP REPORTER","PARENT COMPANY","","","TROPIGAS DE PUERTO RICO, INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110059659864","RMP","100000225428","RMP REPORTER","OWNER/OPERATOR","","","TROPIGAS DE PUERTO RICO, INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110059659864","RMP","100000225428","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","ERM TOGETHER WITH TROPIGAS DE PUERTO RICO INC.","UNKNOWN","","","7876220808","","","","","","","","","","","",""
"110059659864","RMP","100000225428","RMP REPORTER","OWNER/OPERATOR","","","ERM TOGETHER WITH TROPIGAS DE PUERTO RICO INC.","UNKNOWN","","","7876220808","","","","","","","","","","","",""
"110059663608","RCRAINFO","PRR000024810","SQG","OWNER","01-NOV-1993 00:00:00","","ROSA GONZALEZ","PRIVATE","","","7874580733","","","","","","","","","","","",""
"110059663608","RCRAINFO","PRR000024810","SQG","OPERATOR","01-NOV-2010 00:00:00","","MANUEL RIVERA","PRIVATE","","","","","","","","","","","","","","",""
"110059672634","RCRAINFO","PRR000024794","SQG","OPERATOR","01-DEC-2013 00:00:00","","SUNSET CONTRACTORS & RECYCLING INC","PRIVATE","","","","","","","","","","","","","","",""
"110059672643","RCRAINFO","PRR000024802","UNSPECIFIED UNIVERSE","OWNER","08-NOV-1962 00:00:00","","PUERTO RICO INDUSTRIAL DEVELOPMENT CO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110059672643","RCRAINFO","PRR000024802","UNSPECIFIED UNIVERSE","OPERATOR","14-NOV-2006 00:00:00","","UNIBLEND MANUFACTURING","PRIVATE","","","","","","","","","","","","","","",""
"110059775747","RCRAINFO","PRR000024828","CESQG","OPERATOR","01-MAY-2014 00:00:00","","JAIME E MARRERO","FEDERAL","","","","","","","","","","","","","","",""
"110059775756","RCRAINFO","PRR000024836","TRANSPORTER","OPERATOR","14-MAR-2014 00:00:00","","ELBA DE LEON","PRIVATE","","","","","","","","","","","","","","",""
"110059777692","ACRES","174061","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PRIDCO","STATE","","","","","","","","","","","","","","",""
"110060228560","RCRAINFO","PRR000024851","OTHER HAZARDOUS WASTE ACTIVITIES","OPERATOR","03-JAN-2001 00:00:00","","PUERTO RICO WAREHOUSING","PRIVATE","","","","","","","","","","","","","","",""
"110060228560","RCRAINFO","PRR000024851","TRANSPORTER","OPERATOR","03-JAN-2001 00:00:00","","PUERTO RICO WAREHOUSING","PRIVATE","","","","","","","","","","","","","","",""
"110060257911","TRIS","0098WPPGRC63FER","TRI REPORTER","PARENT COMPANY","","","PPG INDUSTRIES INC","PRIVATE","001344803","","","","","","","","","","","","","",""
"110060259928","RCRAINFO","PRR000010918","LQG","OWNER","01-JAN-1999 00:00:00","","PUERTO RICO INDUSTRIAL DEVELOPMENT CO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110060259928","RCRAINFO","PRR000010918","LQG","OWNER","23-FEB-2009 00:00:00","","COOPERVISION CARIBBEAN CORPORATION","PRIVATE","","","","","","","","","","","","","","",""
"110060259928","RCRAINFO","PRR000010918","LQG","OPERATOR","01-AUG-1999 00:00:00","","COOPERVISION CARIBBEAN CORPORATION","PRIVATE","","","","","","","","","","","","","","",""
