"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110054277064","EIS","15514211","AIR EMISSIONS CLASSIFICATION UNKNOWN","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110054277705","EIS","15510111","AIR EMISSIONS CLASSIFICATION UNKNOWN","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110054277787","EIS","15511111","AIR EMISSIONS CLASSIFICATION UNKNOWN","327999","PRIMARY","ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING."
"110054277796","EIS","15511311","AIR EMISSIONS CLASSIFICATION UNKNOWN","334510","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING."
"110054277796","AIRS/AFS","7206900014","AIR MINOR","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110054277796","AIR","PR0000007206900014","AIR MINOR","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110054277796","RCRAINFO","PRD980526057","CESQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110054313907","EIS","15516411","AIR EMISSIONS CLASSIFICATION UNKNOWN","562213","PRIMARY","SOLID WASTE COMBUSTORS AND INCINERATORS."
"110054313934","EIS","15516911","AIR EMISSIONS CLASSIFICATION UNKNOWN","311211","PRIMARY","FLOUR MILLING."
"110054313989","EIS","15517211","AIR EMISSIONS CLASSIFICATION UNKNOWN","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110054313989","AIR","PR0000007206900010","AIR MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110054314005","EIS","15517411","AIR EMISSIONS CLASSIFICATION UNKNOWN","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110054629023","RCRAINFO","PRR000024307","UNSPECIFIED UNIVERSE","61111","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110054817757","RCRAINFO","PRR000021931","LQG","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110054861235","RCRAINFO","PRD090306077","OTHER HAZARDOUS WASTE ACTIVITIES","81131","SECONDARY","COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE"
"110054861235","RCRAINFO","PRD090306077","OTHER HAZARDOUS WASTE ACTIVITIES","81149","PRIMARY","OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE"
"110054861716","RCRAINFO","PRR000024018","UNSPECIFIED UNIVERSE","49311","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110054861725","RCRAINFO","PRR000024034","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110054861734","RCRAINFO","PRR000024042","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110054861743","RCRAINFO","PRR000024059","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110054861752","RCRAINFO","PRR000024216","UNSPECIFIED UNIVERSE","61111","PRIMARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110054861761","RCRAINFO","PRR000024265","CESQG","452910","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS."
"110054861770","RCRAINFO","PRR000024273","UNSPECIFIED UNIVERSE","453998","PRIMARY","ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES)."
"110054861798","RCRAINFO","PRR000024299","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110054861823","RCRAINFO","PRR000010181","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110054861921","RCRAINFO","PRR000007872","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110054901950","ICIS","3400010835","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110054902012","ICIS","3400010845","ENFORCEMENT/COMPLIANCE ACTIVITY","531110","PRIMARY","LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS."
"110054913082","ICIS","3000040679","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110054913108","ICIS","3000040680","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110054913153","ICIS","3000040682","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110054918149","ICIS","3000040685","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110054923749","ICIS","3000040790","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110055020472","EIS","8969711","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110055065566","AIRS/AFS","7212700061","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055065566","AIR","PR0000007212700061","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055065600","RCRAINFO","PRR000024315","SQG","452910","PRIMARY","WAREHOUSE CLUBS AND SUPERCENTERS."
"110055065619","RCRAINFO","PRR000024323","TRANSPORTER","42393","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS"
"110055065619","RCRAINFO","PRR000024323","UNSPECIFIED UNIVERSE","42393","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS"
"110055065628","RCRAINFO","PRR000024430","TRANSPORTER","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110055065628","RCRAINFO","PRR000024430","UNSPECIFIED UNIVERSE","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110055065637","TRIS","00617BBVLTRDN2K","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110055065637","RCRAINFO","PRR000024448","SQG","325414","PRIMARY","BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING."
"110055082574","RCRAINFO","PRR000012781","UNSPECIFIED UNIVERSE","332321","PRIMARY","METAL WINDOW AND DOOR MANUFACTURING."
"110055082636","RCRAINFO","PRR000023929","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110055082645","RCRAINFO","PRR000024067","UNSPECIFIED UNIVERSE","44711","PRIMARY","GASOLINE STATIONS WITH CONVENIENCE STORES"
"110055082663","RCRAINFO","PRR000024257","UNSPECIFIED UNIVERSE","23799","PRIMARY","OTHER HEAVY AND CIVIL ENGINEERING CONSTRUCTION"
"110055109644","ICIS","3400016075","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110055177749","AIR","PR0000007215300032","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110055177749","AIRS/AFS","7215300032","AIR MINOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110055177749","RCRAINFO","PRS009000233","UNSPECIFIED UNIVERSE","562212","PRIMARY","SOLID WASTE LANDFILL."
"110055236837","RCRAINFO","PRR000015628","CESQG","311711","PRIMARY","SEAFOOD CANNING."
"110055475203","RCRAINFO","PRR000024463","OTHER HAZARDOUS WASTE ACTIVITIES","56292","PRIMARY","MATERIALS RECOVERY FACILITIES"
"110055475203","RCRAINFO","PRR000024463","OTHER HAZARDOUS WASTE ACTIVITIES","42393","SECONDARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS"
"110055475212","RCRAINFO","PRR000024489","UNSPECIFIED UNIVERSE","42495","PRIMARY","PAINT, VARNISH, AND SUPPLIES MERCHANT WHOLESALERS"
"110055475221","RCRAINFO","PRR000024497","TRANSPORTER","48899","PRIMARY","OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION"
"110055475221","RCRAINFO","PRR000024497","UNSPECIFIED UNIVERSE","48899","PRIMARY","OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION"
"110055475230","RCRAINFO","PRR000024505","UNSPECIFIED UNIVERSE","42349","PRIMARY","OTHER PROFESSIONAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS"
"110055475249","RCRAINFO","PRR000024513","CESQG","54199","PRIMARY","ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES"
"110055475276","RCRAINFO","PRR000024547","UNSPECIFIED UNIVERSE","49311","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110055475294","RCRAINFO","PRR000024562","SQG","44411","PRIMARY","HOME CENTERS"
"110055475301","RCRAINFO","PRR000024570","UNSPECIFIED UNIVERSE","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110055475301","RCRAINFO","PRR000024570","TRANSPORTER","48411","PRIMARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110055475310","RCRAINFO","PRR000024588","UNSPECIFIED UNIVERSE","71211","PRIMARY","MUSEUMS"
"110055519728","E-GGRT","1010191","GREENHOUSE GAS REPORTER","221121","PRIMARY","ELECTRIC BULK POWER TRANSMISSION AND CONTROL."
"110055530581","RCRAINFO","PRR000024604","UNSPECIFIED UNIVERSE","484122","PRIMARY","GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD."
"110055577380","AIR","PR0000007204100011","AIR MINOR","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110055577380","AIRS/AFS","7204100011","AIR MINOR","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110055602584","AIRS/AFS","7212300029","AIR SYNTHETIC MINOR","423930","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS."
"110055602584","AIR","PR0000007212300029","AIR SYNTHETIC MINOR","423930","PRIMARY","RECYCLABLE MATERIAL MERCHANT WHOLESALERS."
"110055602584","RCRAINFO","PRN008019507","CESQG","562920","PRIMARY","MATERIALS RECOVERY FACILITIES."
"110055610478","AIR","PR0000007212700044","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055610478","AIRS/AFS","7212700044","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055610487","AIR","PR0000007206100030","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055610487","AIRS/AFS","7206100030","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110055643291","RCRAINFO","PRR000024646","LQG","44611","PRIMARY","PHARMACIES AND DRUG STORES"
"110055643843","ICIS","3400047471","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110055645663","ICIS","3400047398","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110055645716","ICIS","3400047409","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110055645725","ICIS","3400047410","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110055647509","ICIS","3400047427","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110055947622","RCRAINFO","PRR000024612","SQG","323111","SECONDARY","COMMERCIAL GRAVURE PRINTING."
"110055947622","RCRAINFO","PRR000024612","SQG","32222","PRIMARY","PAPER BAG AND COATED AND TREATED PAPER MANUFACTURING"
"110055947640","RCRAINFO","PRR000024638","UNSPECIFIED UNIVERSE","61131","PRIMARY","COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS"
"110055947668","RCRAINFO","PRR000024653","OTHER HAZARDOUS WASTE ACTIVITIES","335911","PRIMARY","STORAGE BATTERY MANUFACTURING."
"110055947668","RCRAINFO","PRR000024653","OTHER HAZARDOUS WASTE ACTIVITIES","81131","SECONDARY","COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE"
"110055947668","RCRAINFO","PRR000024653","OTHER HAZARDOUS WASTE ACTIVITIES","42312","SECONDARY","MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS"
"110055947677","RCRAINFO","PRR000024661","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110055947686","RCRAINFO","PRR000024679","CESQG","31214","PRIMARY","DISTILLERIES"
"110055947686","EIS","16796511","AIR EMISSIONS CLASSIFICATION UNKNOWN","312140","PRIMARY","DISTILLERIES."
"110055947695","RCRAINFO","PRR000024687","SQG","92511","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS"
"110055971346","TRIS","0091WVQRTR215CA","TRI REPORTER","311511","PRIMARY","FLUID MILK MANUFACTURING."
"110056132082","ICIS","3400051658","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056132322","ICIS","3400051725","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056140938","ICIS","3400052002","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056144783","ICIS","3400055611","FORMAL ENFORCEMENT ACTION","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110056145434","ICIS","3400050803","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056145559","ICIS","3400050814","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056145568","ICIS","3400050815","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056145568","ICIS","3600053507","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110056162030","RMP","100000119622","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110056162030","RMP","100000119622","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110056334934","RCRAINFO","PRR000024695","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110056334943","RCRAINFO","PRR000024703","TRANSPORTER","562991","PRIMARY","SEPTIC TANK AND RELATED SERVICES."
"110056334943","RCRAINFO","PRR000024703","UNSPECIFIED UNIVERSE","56291","SECONDARY","REMEDIATION SERVICES"
"110056334943","RCRAINFO","PRR000024703","TRANSPORTER","48411","SECONDARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110056334943","RCRAINFO","PRR000024703","TRANSPORTER","56291","SECONDARY","REMEDIATION SERVICES"
"110056334943","RCRAINFO","PRR000024703","UNSPECIFIED UNIVERSE","48411","SECONDARY","GENERAL FREIGHT TRUCKING, LOCAL"
"110056334943","RCRAINFO","PRR000024703","UNSPECIFIED UNIVERSE","562991","PRIMARY","SEPTIC TANK AND RELATED SERVICES."
"110056334952","RCRAINFO","PRR000024711","CESQG","56292","PRIMARY","MATERIALS RECOVERY FACILITIES"
"110056334961","RCRAINFO","PRR000024729","LQG","446110","PRIMARY","PHARMACIES AND DRUG STORES."
"110056334970","RCRAINFO","PRR000024737","CESQG","42351","PRIMARY","METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS"
"110056334989","RCRAINFO","PRR000024745","CESQG","42351","PRIMARY","METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS"
"110056334998","RCRAINFO","PRR000024752","SQG","44511","PRIMARY","SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES"
"110056869072","EIS","7130211","AIR EMISSIONS CLASSIFICATION UNKNOWN","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110056869072","TRIS","00701DPNTPHIGHW","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110056869072","AIR","PR0000007209100017","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110056869072","RCRAINFO","PRD090413568","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110056974948","ICIS","3400066940","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110057069951","RCRAINFO","PRR000024760","LQG","811121","PRIMARY","AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE."
"110057069960","RCRAINFO","PRR000024778","UNSPECIFIED UNIVERSE","925110","PRIMARY","ADMINISTRATION OF HOUSING PROGRAMS."
"110057185638","ICIS","3400068770","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110057185638","ICIS","3400068772","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110057186236","ICIS","3400069476","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110057186254","ICIS","3400069544","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110057186405","ICIS","3400071938","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110057186432","ICIS","3400071974","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110058291030","ICIS","3400074536","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110058294849","ICIS","3400075213","ENFORCEMENT/COMPLIANCE ACTIVITY","238990","PRIMARY","ALL OTHER SPECIALTY TRADE CONTRACTORS."
"110058295465","ICIS","3400073923","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110058296598","EIS","15532111","AIR EMISSIONS CLASSIFICATION UNKNOWN","562211","PRIMARY","HAZARDOUS WASTE TREATMENT AND DISPOSAL."
"110058296605","EIS","15532211","AIR EMISSIONS CLASSIFICATION UNKNOWN","562211","PRIMARY","HAZARDOUS WASTE TREATMENT AND DISPOSAL."
"110058318431","EIS","16142411","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110058333058","EIS","16142511","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110058344162","EIS","16142811","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110058349470","EIS","16142611","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110058369019","EIS","16142711","AIR EMISSIONS CLASSIFICATION UNKNOWN","48811","PRIMARY","AIRPORT OPERATIONS"
"110058899580","AIR","PR0000007212700062","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110058899580","AIRS/AFS","7212700062","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110058899599","AIR","PR0000007202100033","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110058899599","AIRS/AFS","7202100033","AIR MINOR","812320","PRIMARY","DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)."
"110058906242","AIR","PR0000007204100013","AIR SYNTHETIC MINOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110058906242","RCRAINFO","PRR000024554","CESQG","332431","PRIMARY","METAL CAN MANUFACTURING."
"110058906242","AIRS/AFS","7204100013","AIR SYNTHETIC MINOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110058912814","ICIS","3400078268","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110058914938","ICIS","3400079994","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059659864","RMP","100000225428","RMP REPORTER","42471","UNKNOWN","PETROLEUM BULK STATIONS AND TERMINALS"
"110059663608","RCRAINFO","PRR000024810","SQG","42351","PRIMARY","METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS"
"110059672634","RCRAINFO","PRR000024794","SQG","236210","PRIMARY","INDUSTRIAL BUILDING CONSTRUCTION."
"110059672643","RCRAINFO","PRR000024802","UNSPECIFIED UNIVERSE","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110059716071","ICIS","3400083670","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059716133","ICIS","3400083679","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059718550","ICIS","3400082498","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059775747","RCRAINFO","PRR000024828","CESQG","621498","PRIMARY","ALL OTHER OUTPATIENT CARE CENTERS."
"110059775756","RCRAINFO","PRR000024836","TRANSPORTER","541614","PRIMARY","PROCESS, PHYSICAL DISTRIBUTION, AND LOGISTICS CONSULTING SERVICES."
"110059795397","ICIS","3400086927","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059795556","ICIS","3400086962","ENFORCEMENT/COMPLIANCE ACTIVITY","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110059795565","ICIS","3400086965","ENFORCEMENT/COMPLIANCE ACTIVITY","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110059795583","ICIS","3400086969","ENFORCEMENT/COMPLIANCE ACTIVITY","221310","PRIMARY","WATER SUPPLY AND IRRIGATION SYSTEMS."
"110059796421","ICIS","3400087759","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110059798072","ICIS","3400087857","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060228560","RCRAINFO","PRR000024851","OTHER HAZARDOUS WASTE ACTIVITIES","53112","PRIMARY","LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES)"
"110060228560","RCRAINFO","PRR000024851","TRANSPORTER","53112","PRIMARY","LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES)"
"110060228579","RCRAINFO","PRR000024869","SQG","332111","PRIMARY","IRON AND STEEL FORGING."
"110060257911","TRIS","0098WPPGRC63FER","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110060259928","TRIS","0079WCPRVSRAD58","TRI REPORTER","339115","PRIMARY","OPHTHALMIC GOODS MANUFACTURING."
"110060259928","RCRAINFO","PRR000010918","LQG","339115","PRIMARY","OPHTHALMIC GOODS MANUFACTURING."
"110060260774","EIS","17052111","AIR EMISSIONS CLASSIFICATION UNKNOWN","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060260774","TRIS","0096WBTBCRCARRE","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060261764","TRIS","0095WSPHLTCARR8","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060261817","TRIS","0065WSPHLTCARRE","TRI REPORTER","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060261817","AIR","PR0000007206500020","AIR MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060261817","AIRS/AFS","7206500020","AIR MINOR","324121","PRIMARY","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING."
"110060265804","ICIS","3400093313","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060269588","ICIS","3400091395","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060269613","ICIS","3400091396","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060283624","RCRAINFO","PRR000024877","UNSPECIFIED UNIVERSE","221320","PRIMARY","SEWAGE TREATMENT FACILITIES."
"110060333474","EIS","17622311","AIR EMISSIONS CLASSIFICATION UNKNOWN","812332","PRIMARY","INDUSTRIAL LAUNDERERS."
"110060346344","ICIS","3400095417","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060346353","ICIS","3400095460","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060346362","ICIS","3400095463","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060346371","ICIS","3400095464","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060346380","ICIS","3400095465","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060349216","ICIS","3400094186","ENFORCEMENT/COMPLIANCE ACTIVITY","531210","PRIMARY","OFFICES OF REAL ESTATE AGENTS AND BROKERS."
"110060349225","ICIS","3400094190","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060349243","ICIS","3400094193","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060349706","ICIS","3400098428","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060349724","ICIS","3400098435","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060349742","ICIS","3400098439","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060351051","ICIS","3400097441","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060351060","ICIS","3400097443","ENFORCEMENT/COMPLIANCE ACTIVITY","236118","PRIMARY","RESIDENTIAL REMODELERS."
"110060742665","RCRAINFO","PRS009000209","UNSPECIFIED UNIVERSE","562212","PRIMARY","SOLID WASTE LANDFILL."
"110061025340","AIR","PR0000007212700733","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110061025340","EIS","15515511","AIR EMISSIONS CLASSIFICATION UNKNOWN","562212","PRIMARY","SOLID WASTE LANDFILL."
