"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","FED_STATE_CODE","START_DATE","START_DATE_QUALIFIER","END_DATE","END_DATE_QUALIFIER","SOURCE_OF_DATA","LAST_REPORTED_DATE","CREATE_DATE","UPDATE_DATE"
"110040053054","ICIS","1800017425","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","11-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 13:06:34","23-NOV-2009 10:14:35",""
"110040053072","ICIS","1800017445","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040053072","ICIS","1800017445","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","10-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 13:10:08","23-NOV-2009 10:14:36",""
"110040053081","ICIS","1800017446","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","11-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 13:11:43","23-NOV-2009 10:14:49",""
"110040053152","ICIS","1800009171","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","01-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 11:19:35","23-NOV-2009 10:16:07",""
"110040053205","ICIS","1800009240","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 12:30:50","23-NOV-2009 10:16:41",""
"110040053205","ICIS","1800009240","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040053544","ICIS","1800009314","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040053544","ICIS","1800009314","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","02-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 14:57:30","23-NOV-2009 10:18:57",""
"110040053606","ICIS","1800009320","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","02-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 15:12:52","23-NOV-2009 10:19:06",""
"110040053740","ICIS","1800009337","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 15:28:00","23-NOV-2009 10:19:45",""
"110040053866","ICIS","1800009346","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","02-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 15:43:44","23-NOV-2009 10:20:08",""
"110040054277","ICIS","1800009403","FORMAL ENFORCEMENT ACTION","FEDERAL","17-SEP-2008 00:00:00","FINAL ORDER ISSUED","","","ICIS","18-SEP-2009 19:24:19","23-NOV-2009 10:25:02",""
"110040054446","ICIS","1800008985","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","31-AUG-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","17-SEP-2009 11:39:45","23-NOV-2009 10:28:48",""
"110040054543","ICIS","1800009232","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","01-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 11:51:40","23-NOV-2009 10:32:48",""
"110040054552","ICIS","1800009248","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","01-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 12:46:24","23-NOV-2009 10:32:58",""
"110040054678","ICIS","1800009340","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 16:01:13","23-NOV-2009 10:38:34",""
"110040054712","ICIS","1800009374","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","18-SEP-2009 16:43:53","23-NOV-2009 10:40:34",""
"110040054721","ICIS","1800009392","FORMAL ENFORCEMENT ACTION","FEDERAL","25-NOV-2008 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","18-SEP-2009 17:25:21","23-NOV-2009 10:41:21",""
"110040055301","RCRAINFO","PRR000022871","CESQG","FEDERAL","01-JUL-2010 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","27-SEP-2010 13:35:54","28-MAY-2015 22:43:50"
"110040055301","ICIS","1800017645","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","10-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 14:48:24","23-NOV-2009 11:05:59",""
"110040055604","ICIS","1800017671","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","11-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 15:00:30","23-NOV-2009 11:12:50",""
"110040055604","ICIS","1800017671","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040055622","ICIS","1800017686","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","11-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 15:03:27","23-NOV-2009 11:14:34",""
"110040058709","ICIS","1800017727","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 15:37:25","23-NOV-2009 12:32:40",""
"110040058709","ICIS","1800017727","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040058790","ICIS","1800017738","FORMAL ENFORCEMENT ACTION","FEDERAL","08-SEP-2009 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","14-JUN-2010 14:27:24","23-NOV-2009 12:33:37","30-AUG-2010 16:44:45"
"110040060796","ICIS","1800017949","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 16:24:29","23-NOV-2009 12:58:44",""
"110040060867","ICIS","1800018046","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","22-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 16:54:04","23-NOV-2009 12:58:57",""
"110040060867","ICIS","1800018046","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040060885","ICIS","1800018066","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","22-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 17:01:11","23-NOV-2009 12:59:00",""
"110040060885","ICIS","1800018066","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040063114","ICIS","1800018587","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 11:16:12","23-NOV-2009 13:29:12",""
"110040063187","ICIS","1800018686","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","22-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 11:49:05","23-NOV-2009 13:29:38",""
"110040063267","ICIS","1800018691","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 12:11:05","23-NOV-2009 13:29:50",""
"110040063267","ICIS","1400005278","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-AUG-2008 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","30-SEP-2008 17:13:09","22-NOV-2008 17:35:13",""
"110040063267","ICIS","1400005278","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:06",""
"110040063276","ICIS","1800018693","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 12:12:20","23-NOV-2009 13:29:50",""
"110040063294","ICIS","1800018703","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 12:27:41","23-NOV-2009 13:29:52",""
"110040063294","ICIS","1800018703","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040063338","ICIS","1800018713","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","23-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 12:37:46","23-NOV-2009 13:30:25",""
"110040065942","ICIS","1800016695","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040065942","ICIS","1800016695","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","07-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:00:39","23-NOV-2009 13:41:18",""
"110040066086","ICIS","1800016704","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","07-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:10:40","23-NOV-2009 13:41:32",""
"110040066102","ICIS","1800016710","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:19:06","23-NOV-2009 13:41:39",""
"110040066120","ICIS","1800016713","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040066120","ICIS","1800016713","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:33:51","23-NOV-2009 13:41:40",""
"110040066184","ICIS","1800016719","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:44:30","23-NOV-2009 13:42:05",""
"110040066870","ICIS","1800010181","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","17-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","24-SEP-2009 19:01:39","23-NOV-2009 13:46:50",""
"110040066914","ICIS","1800010186","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","15-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","24-SEP-2009 19:33:31","23-NOV-2009 13:46:52",""
"110040067735","ICIS","1800016725","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040067735","ICIS","1800016725","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 16:52:22","23-NOV-2009 13:49:09",""
"110040067744","ICIS","600006747","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-AUG-2006 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","09-OCT-2006 18:40:57","23-FEB-2007 16:30:37","22-FEB-2010 11:24:10"
"110040067744","ICIS","600006747","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:04",""
"110040068146","ICIS","1800016887","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040068146","ICIS","1800016887","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 09:46:06","23-NOV-2009 13:51:18",""
"110040068182","ICIS","1800016894","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 09:52:31","23-NOV-2009 13:51:22",""
"110040068191","ICIS","1800016901","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 09:58:57","23-NOV-2009 13:51:25",""
"110040071016","ICIS","1800015765","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 13:27:16","23-NOV-2009 14:04:53",""
"110040071052","ICIS","1800015766","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 15:33:29","23-NOV-2009 14:04:54",""
"110040071070","ICIS","1800015786","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 15:47:44","23-NOV-2009 14:04:54",""
"110040071098","ICIS","1800015805","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 15:54:26","23-NOV-2009 14:04:55",""
"110040071114","ICIS","1800015806","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","02-OCT-2009 15:58:59","23-NOV-2009 14:04:56",""
"110040071169","ICIS","1800015826","FORMAL ENFORCEMENT ACTION","FEDERAL","30-SEP-2009 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","01-OCT-2010 10:30:51","23-NOV-2009 14:05:00","29-NOV-2010 12:59:44"
"110040074013","ICIS","1800017745","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","12-SEP-2008 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 15:51:52","23-NOV-2009 14:33:03",""
"110040074647","ICIS","1800017019","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","10-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 10:31:59","23-NOV-2009 14:39:22",""
"110040074647","ICIS","1800017019","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040074656","ICIS","1800017028","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 10:39:45","23-NOV-2009 14:39:23",""
"110040074683","ICIS","1800017066","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:07:18","23-NOV-2009 14:39:26",""
"110040074692","ICIS","1800017107","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","24-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:58:10","23-NOV-2009 14:39:26",""
"110040074709","ICIS","1800017108","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:26:14","23-NOV-2009 14:39:27",""
"110040074727","ICIS","1800017116","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","10-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:15:37","23-NOV-2009 14:39:29",""
"110040074745","ICIS","1800017165","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:44:40","23-NOV-2009 14:39:30",""
"110040074745","ICIS","1800017165","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:07",""
"110040074763","ICIS","1800017226","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 11:53:05","23-NOV-2009 14:39:33",""
"110040074763","ICIS","1800017226","FORMAL ENFORCEMENT ACTION","FEDERAL","09-MAR-2015 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","10-MAR-2015 08:55:38","10-APR-2015 10:45:08",""
"110040074870","ICIS","1800018716","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","24-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","06-OCT-2009 12:39:37","23-NOV-2009 14:42:03",""
"110040075469","ICIS","1800017008","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2009 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 10:25:44","23-NOV-2009 14:50:36",""
"110040076388","ICIS","1800017047","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","09-SEP-2000 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","05-OCT-2009 10:48:12","23-NOV-2009 15:15:36",""
"110040084039","NPDES","PR0026956","ICIS-NPDES MINOR","FEDERAL","","","","","ICIS","15-SEP-2009 00:00:00","23-NOV-2009 16:58:20","03-SEP-2016 12:59:44"
"110040084039","NPDES","PR0026956","CONCENTRATED ANIMAL FEEDING OPERATION","FEDERAL","","","","","ICIS","15-SEP-2009 00:00:00","18-AUG-2015 15:08:00","03-SEP-2016 12:59:44"
"110040084066","NPDES","PRU000627","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:24","03-SEP-2016 12:51:03"
"110040084075","NPDES","PRU101011","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:25","03-SEP-2016 12:51:49"
"110040084093","NPDES","PRU201002","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:27","09-AUG-2016 07:57:06"
"110040084119","NPDES","PRU201003","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:31","03-SEP-2016 12:56:00"
"110040084137","NPDES","PRU201004","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:32","03-SEP-2016 13:01:12"
"110040084155","NPDES","PRU201005","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:34","03-SEP-2016 12:51:39"
"110040084182","NPDES","PRU201006","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:37","09-AUG-2016 07:57:04"
"110040084208","NPDES","PRU201007","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:37","03-SEP-2016 12:51:44"
"110040084226","NPDES","PRU201008","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:39","03-SEP-2016 12:51:44"
"110040084244","NPDES","PRU201009","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:40","03-SEP-2016 12:55:37"
"110040084262","NPDES","PRU201010","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:41","09-AUG-2016 07:57:04"
"110040084271","NPDES","PRU201012","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:42","03-SEP-2016 12:56:00"
"110040084315","NPDES","PRU201030","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:44","03-SEP-2016 12:51:22"
"110040084315","NPDES","PRR040053","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","","18-AUG-2015 15:02:26","03-SEP-2016 12:59:35"
"110040084315","NPDES","PRR040053","PHASE II MS4","FEDERAL","","","","","ICIS","","18-AUG-2015 15:29:36","03-SEP-2016 12:59:35"
"110040084333","NPDES","PRU201040","ICIS-NPDES UNPERMITTED","FEDERAL","","","","","ICIS","","23-NOV-2009 16:58:45","03-SEP-2016 12:55:37"
"110040097739","SEMS","PRC200400497","SUPERFUND (NON-NPL)","FEDERAL","","","","","SEMS","","22-MAY-2013 13:07:07","11-DEC-2015 00:04:43"
"110040101118","RCRAINFO","PRN008021529","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","20-OCT-2009 00:00:00","03-DEC-2009 16:08:30","10-AUG-2010 08:40:57"
"110040101127","RCRAINFO","PRN008021537","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","03-NOV-2009 00:00:00","03-DEC-2009 16:08:38","10-AUG-2010 08:40:57"
"110040101136","RCRAINFO","PRN008021545","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","03-NOV-2009 00:00:00","03-DEC-2009 16:08:38","10-AUG-2010 08:40:57"
"110040101154","RCRAINFO","PRN008021560","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 16:08:40","10-AUG-2010 08:40:57"
"110040101163","RCRAINFO","PRN008021578","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","20-OCT-2009 00:00:00","03-DEC-2009 16:08:42","10-AUG-2010 08:40:57"
"110040101172","RCRAINFO","PRN008021586","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 16:08:43","10-AUG-2010 08:40:57"
"110040101181","RCRAINFO","PRN008021594","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 16:08:44","10-AUG-2010 08:40:57"
"110040101190","RCRAINFO","PRN008021602","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 16:08:44","10-AUG-2010 08:40:57"
"110040101207","RCRAINFO","PRN008021628","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 16:08:44","10-AUG-2010 08:40:57"
"110040101216","RCRAINFO","PRN008021636","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","03-NOV-2009 00:00:00","03-DEC-2009 16:08:45","10-AUG-2010 08:40:57"
"110040101225","RCRAINFO","PRR000022327","SQG","FEDERAL","28-SEP-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","03-DEC-2009 16:08:48","28-MAY-2015 22:43:50"
"110040101234","RCRAINFO","PRR000022335","SQG","FEDERAL","28-SEP-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","03-DEC-2009 16:08:49","28-MAY-2015 22:43:50"
"110040101591","RCRAINFO","PRR000022343","UNSPECIFIED UNIVERSE","FEDERAL","08-OCT-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","11-JUL-2014 00:00:00","26-AUG-2014 15:03:59",""
"110040108120","RCRAINFO","PRN008021610","UNSPECIFIED UNIVERSE","FEDERAL","15-OCT-2009 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","21-OCT-2009 00:00:00","03-DEC-2009 17:04:09","10-AUG-2010 08:40:57"
"110040135065","RCRAINFO","PRR000022376","SQG","FEDERAL","12-NOV-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","18-DEC-2009 10:54:03","28-MAY-2015 22:40:00"
"110040135065","ICIS","3000009259","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","24-APR-2012 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","07-MAY-2012 17:04:41","01-AUG-2012 12:03:31",""
"110040135074","RCRAINFO","PRR000022384","UNSPECIFIED UNIVERSE","FEDERAL","02-DEC-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","20-NOV-2017 00:00:00","16-MAR-2018 00:00:00",""
"110040135074","RCRAINFO","PRR000022384","TRANSPORTER","FEDERAL","02-DEC-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","18-DEC-2009 10:54:17","28-MAY-2015 22:43:50"
"110040374494","RCRAINFO","PRR000022392","CESQG","FEDERAL","02-DEC-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","20-NOV-2017 00:00:00","04-FEB-2010 14:25:26","28-MAY-2015 22:43:50"
"110040374500","RCRAINFO","PRR000022400","SQG","FEDERAL","16-DEC-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-JUN-2017 00:00:00","17-OCT-2017 00:00:00",""
"110040374500","BR","PRR000022400","HAZARDOUS WASTE BIENNIAL REPORTER","FEDERAL","","","01-JAN-2016 00:00:00","YEAR REPORTING STOPPED","RCRAINFO","31-DEC-2015 00:00:00","27-JAN-2015 14:38:40","14-DEC-2017 11:11:15"
"110040374519","RCRAINFO","PRR000022418","CESQG","FEDERAL","14-DEC-2009 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","04-FEB-2010 14:25:29","28-MAY-2015 22:43:50"
"110040376580","RCRAINFO","PRR000022434","TRANSPORTER","FEDERAL","13-JAN-2010 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","04-FEB-2010 15:41:25","28-MAY-2015 22:43:50"
