"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","ALTERNATIVE_NAME","ALTERNATIVE_NAME_TYPE"
"110042355652","ICIS","1800060602","YELA FARM","PROGRAM NAME"
"110042371956","NPDES","PRR05A016","CEMEX CONCRETOS - MAUNABO","PROGRAM NAME"
"110042371965","NPDES","PRR05A753","CEMEX CONCRETOS - GUAYNABO 11","PROGRAM NAME"
"110042371974","NPDES","PRR05A755","CEMEX CONCRETOS - VEGA BAJA 11","PROGRAM NAME"
"110042372642","NPDES","PRR05A758","CEMEX CONCRETOS - BAYAMON 11","PROGRAM NAME"
"110042372651","NPDES","PRR05A759","CEMEX CONCRETOS - CAROLINA 11","PROGRAM NAME"
"110042372660","NPDES","PRR05B007","CEMEX CONCRETOS - PATILLAS","PROGRAM NAME"
"110042372679","NPDES","PRR05B008","CEMEX CONCRETOS - CAGUAS","PROGRAM NAME"
"110042372688","NPDES","PRR05B009","CEMEX CONCRETOS - FAJARDO","PROGRAM NAME"
"110042372697","NPDES","PRR05B011","CEMEX CONCRETOS - YAUCO","PROGRAM NAME"
"110042372704","NPDES","PRR05B012","CEMEX CONCRETOS - GURABO READY MIX SITE","PROGRAM NAME"
"110042372713","ICIS","7826062","SALINAS MUNICIPAL LANDFILL","PROGRAM NAME"
"110042372713","AIRS/AFS","7212300002","SALINAS SANITARY LANDFILL","PROGRAM NAME"
"110042372713","AIR","PR0000007212300002","VERTEDERO MUNICIPAL DE SALINAS","PROGRAM NAME"
"110042372713","E-GGRT","1006228","SALINAS LANDFILL","PROGRAM NAME"
"110042372713","NPDES","PRR10BQ88","SALINAS LANDFILL","PROGRAM NAME"
"110042372713","LMOP","2359","SALINAS LANDFILL","PROGRAM NAME"
"110042372713","RCRAINFO","PRS009000415","SALINAS MUNICIPAL LANDFILL","PROGRAM NAME"
"110042372713","NPDES","PRR053159","MUNICIPALITY OF SALINAS SANITARY LANDFILL","PROGRAM NAME"
"110042372713","NPDES","PRR05BK74","SALINAS LANDFILL","PROGRAM NAME"
"110042372731","NPDES","PRR05BM05","CEMEX CONCRETOS - ARECIBO","PROGRAM NAME"
"110042372740","NPDES","PRR05BM23","CEMEX CONCRETOS - SAN GERMAN 11","PROGRAM NAME"
"110042372759","NPDES","PRR05BP29","CEMEX CONCRETOS - AGUAS BUENAS","PROGRAM NAME"
"110042372786","NPDES","PRU000639","PEDRO MARCANO SOSA","PROGRAM NAME"
"110042372795","NPDES","PRU000640","MIGUEL ALICEA TORRES","PROGRAM NAME"
"110042372802","NPDES","PRU000641","JOSÉ JANER VELAZQUEZ","PROGRAM NAME"
"110042372811","NPDES","PRU000642","JAVIER RIVERA MARÍN","PROGRAM NAME"
"110042372820","NPDES","PRU000643","CARLOS ESTRELLA DÍAZ","PROGRAM NAME"
"110042372839","NPDES","PRU000644","JOSE L. CRUZ RIVERA","PROGRAM NAME"
"110042372848","NPDES","PRU000645","JUN PORTALLETTES","PROGRAM NAME"
"110042372866","NPDES","PRU000647","CARLOS CARRASQUILLO VILA SWINE FARM","PROGRAM NAME"
"110042372875","NPDES","PRU000648","ROSA MARGARITA JANER DAIRY FARM","PROGRAM NAME"
"110042372884","NPDES","PRU000649","EFRAIN ROBLES AYALA DAIRY FARM","PROGRAM NAME"
"110042392737","NPDES","PRR05B010","CEMEX CONCRETOS - HUMACAO READY MIX SITE","PROGRAM NAME"
"110042392746","NPDES","PRR05BM06","CEMEX CONCRETOS - GUAYAMA","PROGRAM NAME"
"110042402085","RCRAINFO","PRN008023194","IPABE","PROGRAM NAME"
"110042402094","RCRAINFO","PRR000022905","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304315","PROGRAM NAME"
"110042402101","RCRAINFO","PRR000023168","TOTAL PETROLEUM PUERTOR ICO CORP-SERVICE STATION 304130","PROGRAM NAME"
"110042402806","RCRAINFO","PRN008023160","CENTRAL PACKAGING","PROGRAM NAME"
"110042402815","RCRAINFO","PRN008023228","JUNCO STEEL","PROGRAM NAME"
"110042422580","RCRAINFO","PRN008022915","POWERLINE ELECTRIAL PRODUCTS","PROGRAM NAME"
"110042422599","RCRAINFO","PRN008022923","PRO METAL MFG INC","PROGRAM NAME"
"110042422606","RCRAINFO","PRN008022931","STRUCTURAL STEEL MFG INC","PROGRAM NAME"
"110042422615","RCRAINFO","PRN008023152","ACUALAB DE PUERTO RICO INC","PROGRAM NAME"
"110042422624","RCRAINFO","PRN008023178","A V INDUSTRIES","PROGRAM NAME"
"110042422633","RCRAINFO","PRN008023186","ART DRAFT AUTHORITY","PROGRAM NAME"
"110042422642","RCRAINFO","PRN008023202","JUNER RENTAL","PROGRAM NAME"
"110042422651","RCRAINFO","PRN008023210","CARIBBEAN FIBER DRUM","PROGRAM NAME"
"110042422660","RCRAINFO","PRR000022897","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION104228","PROGRAM NAME"
"110042422679","RCRAINFO","PRR000022913","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304146","PROGRAM NAME"
"110042422679","ICIS","600007275","TOTAL PETROELUM #3146","PROGRAM NAME"
"110042422688","RCRAINFO","PRR000022921","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 210220","PROGRAM NAME"
"110042422697","RCRAINFO","PRR000022939","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 330250","PROGRAM NAME"
"110042422704","RCRAINFO","PRR000022947","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 310114","PROGRAM NAME"
"110042422713","RCRAINFO","PRR000022954","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104112","PROGRAM NAME"
"110042422722","RCRAINFO","PRR000022962","TOTAL PETRLEUM PUERTO RICO CORP-SERVICE STATION 104235","PROGRAM NAME"
"110042422731","RCRAINFO","PRR000022970","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 210160","PROGRAM NAME"
"110042422740","RCRAINFO","PRR000022988","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 210307","PROGRAM NAME"
"110042422759","RCRAINFO","PRR000022996","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304128","PROGRAM NAME"
"110042422768","RCRAINFO","PRR000023002","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 410106","PROGRAM NAME"
"110042422777","RCRAINFO","PRR000023010","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 210240","PROGRAM NAME"
"110042422786","RCRAINFO","PRR000023028","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 110238","PROGRAM NAME"
"110042423918","RCRAINFO","PRR000023036","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 110210","PROGRAM NAME"
"110042423927","RCRAINFO","PRR000023044","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 110242","PROGRAM NAME"
"110042423936","RCRAINFO","PRR000023051","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104298","PROGRAM NAME"
"110042423945","RCRAINFO","PRR000023069","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104302","PROGRAM NAME"
"110042423954","RCRAINFO","PRR000023077","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 310290","PROGRAM NAME"
"110042423963","RCRAINFO","PRR000023085","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104258","PROGRAM NAME"
"110042423972","RCRAINFO","PRR000023093","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 110277","PROGRAM NAME"
"110042423981","ICIS","1800016925","TOTAL PETROLEUM 210161","PROGRAM NAME"
"110042423981","RCRAINFO","PRR000023101","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 210161","PROGRAM NAME"
"110042423990","RCRAINFO","PRR000023176","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304122","PROGRAM NAME"
"110042424007","RCRAINFO","PRR000023184","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 310305","PROGRAM NAME"
"110042424016","RCRAINFO","PRR000023192","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104107","PROGRAM NAME"
"110042424025","RCRAINFO","PRR000023200","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104259","PROGRAM NAME"
"110042424034","RCRAINFO","PRR000023218","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 220171","PROGRAM NAME"
"110042424043","RCRAINFO","PRR000023226","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104005","PROGRAM NAME"
"110042424052","RCRAINFO","PRR000023234","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 110291","PROGRAM NAME"
"110042424061","RCRAINFO","PRR000023242","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104012","PROGRAM NAME"
"110042424061","ICIS","1800009005","TOTAL","PROGRAM NAME"
"110042424070","RCRAINFO","PRR000023259","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 104014","PROGRAM NAME"
"110042424089","RCRAINFO","PRR000023267","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304141","PROGRAM NAME"
"110042424098","RCRAINFO","PRR000023275","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 304153","PROGRAM NAME"
"110042424105","RCRAINFO","PRR000023283","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 420162","PROGRAM NAME"
"110042424114","RCRAINFO","PRR000023291","TOTAL PETROLEUM PUERTO RICO CORP-SERVICE STATION 330491","PROGRAM NAME"
"110042424123","RCRAINFO","PRR000023309","JARDINES DE CUPEY PUBLIC HOUSING","PROGRAM NAME"
"110042424132","RCRAINFO","PRR000023317","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 215642","PROGRAM NAME"
"110042424141","RCRAINFO","PRR000023325","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 215685","PROGRAM NAME"
"110043184336","RCRAINFO","PRR000023440","PREPA - PUERTO NUEVO TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192176","RCRAINFO","PRN008023244","ELECTROMECANICA EL CANO","PROGRAM NAME"
"110043192185","RCRAINFO","PRN008023251","BP AIR","PROGRAM NAME"
"110043192194","NCDB","I02#19880912PR002 1","PREPA (VICTORIA AVE, RAMEY BASE)","PROGRAM NAME"
"110043192194","RCRAINFO","PRR000023333","PREPA - AGUADILLA TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192201","RCRAINFO","PRR000023341","PREPA - BARRANQUITAS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192210","RCRAINFO","PRR000023358","PREPA - BAYAMON TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192210","NCDB","I02#1996041310770 1","PREPA (MINILLAS)","PROGRAM NAME"
"110043192229","RCRAINFO","PRR000023366","PREPA - CANOVANAS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192238","RCRAINFO","PRR000023374","PREPA - CAYEY TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192247","RCRAINFO","PRR000023382","PREPA - COROZAL TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192256","RCRAINFO","PRR000023390","PREPA - FAJARDO TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192265","RCRAINFO","PRR000023408","PREPA - GUAYAMA TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192274","RCRAINFO","PRR000023416","PREPA - HUMACAO TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192283","RCRAINFO","PRR000023424","PREPA - MANATI TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192292","RCRAINFO","PRR000023432","PREPA - MAYAGUEZ TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192309","RCRAINFO","PRR000023457","PREPA - QUEBRADILLAS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192318","RCRAINFO","PRR000023465","PREPA - SAN GERMAN TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192327","RCRAINFO","PRR000023473","PREPA - MONCILLOS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192336","RCRAINFO","PRR000023481","PREPA - SAN SEBASTIAN TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192345","RCRAINFO","PRR000023499","PREPA - SANTA ISABEL TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192345","NCDB","I02#2000101814684 1","PREPA (SANTA ISABEL TECHNICAL AREA)","PROGRAM NAME"
"110043192354","RCRAINFO","PRR000023507","PREPA - UTUADO TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043192381","RCRAINFO","PRR000023531","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 304008","PROGRAM NAME"
"110043204984","SEMS","PRC200400703","HUMACAO ABANDONED DRUMS","PROGRAM NAME"
"110043228799","RCRAINFO","PRN008023285","ROGER ELECTRIC","PROGRAM NAME"
"110043240766","SEMS","PRC200400745","LAS MARGARITAS HOUSING MERCURY","PROGRAM NAME"
"110043240766","SEMS","PRC200400745","PROJECT 215 C STREET MERCURY","ALIAS NAME"
"110043251842","ICIS","2200012965","MILLION AIR","PROGRAM NAME"
"110043267194","NPDES","PRU020628","DNER - SAN FERNANDO PUMP STATION","PROGRAM NAME"
"110043270509","NPDES","PRU020629","DNER - SABANA PUMP STATION","PROGRAM NAME"
"110043270518","NPDES","PRU020630","DNER - JUANA MATOS PUMP STATION","PROGRAM NAME"
"110043270545","NPDES","PRU020631","PALMAS DE CERRO GORDO DEVELOPMENT PUMP STATION","PROGRAM NAME"
"110043305955","RCRAINFO","PRN008023350","UPS QUEBRADA ARENAS","PROGRAM NAME"
"110043305964","RCRAINFO","PRN008023376","CARIBBEAN ALL METAL RECYCLERS CAMR CORP","PROGRAM NAME"
"110043307668","RCRAINFO","PRN008023293","NESTLE PUERTO RICO INC","PROGRAM NAME"
"110043307677","RCRAINFO","PRN008023301","PRECISION COAT","PROGRAM NAME"
"110043307686","RCRAINFO","PRN008023319","FAST VLLC","PROGRAM NAME"
"110043307695","RCRAINFO","PRN008023327","HOSPITAL PEREA","PROGRAM NAME"
"110043307702","RCRAINFO","PRN008023335","JC PENNEY","PROGRAM NAME"
"110043307711","RCRAINFO","PRN008023343","SUN COLORS DIGITAL GRAPHICS","PROGRAM NAME"
"110043307720","RCRAINFO","PRN008023384","ELECTROLUX CORP","PROGRAM NAME"
"110043307739","RCRAINFO","PRN008023392","MOTOFACTOR COATING","PROGRAM NAME"
"110043307775","RCRAINFO","PRR000023572","BRISTOL-MYERS SQUIBB PUERTO RICO INC","PROGRAM NAME"
"110043418414","RCRAINFO","PRN008023400","GR AUTO PAINT CORP","PROGRAM NAME"
"110043418423","RCRAINFO","PRN008023418","MC-21 INC","PROGRAM NAME"
"110043418432","RCRAINFO","PRR000023580","CRUZ TRUCKING SERVICES INC","PROGRAM NAME"
"110043425282","ACRES","125687","ALMACIGO BAJO SERVICE STATION","PROGRAM NAME"
"110043425291","ACRES","125689","MUÑOZ AUTO PARTS","PROGRAM NAME"
"110043425308","ACRES","125690","TROCHA STREET SERVICE STATION","PROGRAM NAME"
"110043425317","ACRES","125703","MUÑOZ RIVERA BUILDING","PROGRAM NAME"
"110043425326","ACRES","125704","FORMER NATALI FAMILY RESIDENCE","PROGRAM NAME"
"110043462419","ICIS","2600003839","CENTRAL COLOSO, PUERTO RICO LAND AUTHORITY, AGUADA","PROGRAM NAME"
"110043464701","ICIS","2600005931","MANATI ILLEGAL DUMP SITE","PROGRAM NAME"
"110043466148","ICIS","2600003920","CIENAGA POZO HONDO SEP PARCEL, MUNICIPALITY OF ANASCO","PROGRAM NAME"
"110043466157","ICIS","2600003925","COMUNIDAD KOREA, DORADO","PROGRAM NAME"
"110043469127","ICIS","2600003258","HACIENDA CAMPO RICO","PROGRAM NAME"
"110043469127","NPDES","PRU020602","HACIENDA CAMPO RICO","PROGRAM NAME"
"110043473176","ICIS","2600004200","QUEBRADA CHICLANA","PROGRAM NAME"
"110043478581","NPDES","PR0026964","BIO-LIPIDOS DE PUERTO RICO INC.","PROGRAM NAME"
"110043478607","NPDES","PRR05BM25","CEMEX AGUADA READY MIX SITE","PROGRAM NAME"
"110043478607","NPDES","PRR05A757","CEMEX/HORMIGONERA MAYAGUEZANA","PROGRAM NAME"
"110043478616","NPDES","PRR05BM26","CEMEX PONCE II READY MIX SITE","PROGRAM NAME"
"110043478625","NPDES","PRR05BM27","CEMEX ISABELA READY MIX SITE","PROGRAM NAME"
"110043478634","NPDES","PRR05BM28","CEMEX MAYAGUEZ READY MIX SITE","PROGRAM NAME"
"110043478643","NPDES","PRR05BO04","CEMEX VEGA BAJA I READY MIX SITE","PROGRAM NAME"
"110043478643","NPDES","PRR5BO094","CEMEX VEGA BAJA I READY MIX SITE","PROGRAM NAME"
"110043478652","NPDES","PRR05BO06","CEMEX CAROLINA I READY MIX SITE","PROGRAM NAME"
"110043481005","NPDES","PRU020632","SANTA RITA WWTP","PROGRAM NAME"
"110043481014","NPDES","PRU020644","PR DEPT. OF NATURAL & ENVIRONMENTAL RESOURCES DE DIEGO PUMP STATION","PROGRAM NAME"
"110043481041","NPDES","PRR10BT32","RIO PUERTO NUEVO FLOOD CONTROL PROJECT, BECHARA INDUSTRIAL PARK","PROGRAM NAME"
"110043481050","NPDES","PRR10BT64","VILLAS DE LA CENTRAL VICTORIA DEVELOPMENT","PROGRAM NAME"
"110043481069","NPDES","PRU020645","PR DEPT. OF NATURAL & ENVIRONMENTAL RESOURCES,BALDORIOTY DE CASTRO PS","PROGRAM NAME"
"110043481069","ICIS","2600005502","PR DEPT. OF NATURAL & ENVIRONMENTAL RESOURCES,BALDORIOTY DE CASTRO PS","PROGRAM NAME"
"110043481078","NPDES","PRU020646","PR DEPT. OF NATURAL & ENVIRONMENTAL RESOURCES,BARRIADA FIGUEROA (STOP 18)","PROGRAM NAME"
"110043481078","ICIS","2600005506","PR DEPT. OF NATURAL & ENVIRONMENTAL RESOURCES,BARRIADA FIGUEROA (STOP 18)","PROGRAM NAME"
"110043481087","NPDES","PRU020601","PREPA POWER TRANSMISSION LINE CONSTRUCTION PROJECT","PROGRAM NAME"
"110043481096","NPDES","PRU020711","URBANIZACIÓN ESTANCIAS DE REAL","PROGRAM NAME"
"110043481103","NPDES","PRU020712","CINDERELLA POULTRY FARM","PROGRAM NAME"
"110043481292","NPDES","PRU060705","PRADOS DEL MONTE PUMP STATION","PROGRAM NAME"
"110043481309","NPDES","PRU060706","MUNICIPALITY OF GUAYNABO","PROGRAM NAME"
"110043513739","AIRS/AFS","7206100005","PREMIER DRY CLEANERS INC H/N/C DRIVE IN","PROGRAM NAME"
"110043513739","AIR","PR0000007206100005","PREMIER DRY CLEANERS INC H/N/C DRIVE IN","PROGRAM NAME"
"110043513757","AIRS/AFS","7212700063","PREMIER DRY CLEANERS","PROGRAM NAME"
"110043513757","AIR","PR0000007212700063","PREMIER DRY CLEANERS","PROGRAM NAME"
"110043513757","AIR","PR0000007212700033","PREMIER DRY CLEANER","PROGRAM NAME"
"110043513757","AIRS/AFS","7212700033","PREMIER DRY CLEANER","PROGRAM NAME"
"110043555408","RCRAINFO","PRR000023598","GARAGE NACIONAL","PROGRAM NAME"
"110043555417","RCRAINFO","PRR000023606","HOSPITAL DEL MAESTRO","PROGRAM NAME"
"110043555426","RCRAINFO","PRR000023614","SUPER SPECIALTIES","PROGRAM NAME"
"110043555435","RCRAINFO","PRR000023622","SUPER AHORROS #2342","PROGRAM NAME"
"110043555444","RCRAINFO","PRR000023630","MAYAGUEZ MEDICAL CENTER","PROGRAM NAME"
"110043555453","RCRAINFO","PRR000023648","PREPA - ARECIBO TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043555462","RCRAINFO","PRR000023655","PREPA - RIO PIEDRAS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043555471","RCRAINFO","PRR000023663","PREPA - CAGUAS TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110043555499","RCRAINFO","PRR000023689","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 220524","PROGRAM NAME"
"110043555505","ICIS","600007318","TOTAL PETROLEUM #1246","PROGRAM NAME"
"110043555505","RCRAINFO","PRR000023697","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 101246","PROGRAM NAME"
"110043555514","RCRAINFO","PRR000023705","TOTAL PETROLEUM PUERTO RICO CORP - SERVICE STATION 104116","PROGRAM NAME"
"110043555612","RCRAINFO","PRN008023533","MUNICIPALITY OF ANASCO","PROGRAM NAME"
"110043555621","RCRAINFO","PRN008023590","MANATI ILLEGAL DUMP SITE","PROGRAM NAME"
"110043582842","RCRAINFO","PRR000004143","SABANA SECA SS 3620","PROGRAM NAME"
"110043587044","BR","PRR000023713","CARDINAL HEALTH PR 120 INC","PROGRAM NAME"
"110043587044","RCRAINFO","PRR000023713","CARDINAL HEALTH PR 120 INC","PROGRAM NAME"
"110043587062","RCRAINFO","PRR000023739","CENTRO DE ENSENANZA E INVESTIGACION EN BIOTECNOLOGIA Y AGROBIOTECNOLOGIA CEIBA","PROGRAM NAME"
"110043587071","RCRAINFO","PRR000023747","TOYOTA DE PUERTO RICO CORP","PROGRAM NAME"
"110043587071","RCRAINFO","PRN000021378","TOYOTA OF PR INC","PROGRAM NAME"
"110043634458","RCRAINFO","PRR000006494","AEROSPACE SYSTEMS INC POWER","PROGRAM NAME"
"110043650572","RCRAINFO","PRN008023798","PROYECTO PLAYITA I","PROGRAM NAME"
"110043650581","RCRAINFO","PRN008023806","GEXAPRO","PROGRAM NAME"
"110043650590","RCRAINFO","PRN008023814","GARAGE WILLIAM","PROGRAM NAME"
"110043650607","RCRAINFO","PRN008023822","PAINT PRO","PROGRAM NAME"
"110043650616","RCRAINFO","PRR000023754","TOYOTA DE PUERTO RICO CORP","PROGRAM NAME"
"110043650625","RCRAINFO","PRR000023762","REPR CORP","PROGRAM NAME"
"110043703294","AIRS/AFS","7205700001","5A SEC GUAYAMA","PROGRAM NAME"
"110043703294","AIR","PR0000007205700001","5A SEC GUAYAMA","PROGRAM NAME"
"110043703301","AIRS/AFS","7213300003","CALABAZA LANDFILL","PROGRAM NAME"
"110043703301","AIR","PR0000007213300003","CALABAZA LANDFILL","PROGRAM NAME"
"110043704523","AIRS/AFS","7213700068","VERTEDERO MUNICIPAL TOA BAJA","PROGRAM NAME"
"110043704523","AIR","PR0000007213700068","VERTEDERO MUNICIPAL TOA BAJA","PROGRAM NAME"
"110043705078","ICIS","2600012971","#558 - BARCELONETA","PROGRAM NAME"
"110043705096","ICIS","2600012973","#559 - JESUS SANTIAGO","PROGRAM NAME"
"110043705103","ICIS","2600012974","#220-PUERTO NUEVO","PROGRAM NAME"
"110043705112","ICIS","2600012975","#565 - BALTAZAR RODRIQUEZ","PROGRAM NAME"
"110043705130","ICIS","2600012977","#576 - ISABELA","PROGRAM NAME"
"110043705149","ICIS","2600012978","#606 - AGUADILLA","PROGRAM NAME"
"110043705416","ICIS","2600012979","#221-COUNTRY CLUB","PROGRAM NAME"
"110043705425","ICIS","2600012980","#613 MILTON GARCES","PROGRAM NAME"
"110043705434","ICIS","2600012981","#225-SANTA MARIA","PROGRAM NAME"
"110043705443","ICIS","2600012982","#624 - HUMBERTO RAMIREZ","PROGRAM NAME"
"110043705452","ICIS","2600012985","#649 - MARISELYS RUIZ","PROGRAM NAME"
"110043705470","ICIS","2600012987","#650 - MAYAGUEZ","PROGRAM NAME"
"110043705489","ICIS","2600012988","#651 - SAN GERMAN","PROGRAM NAME"
"110043705504","ICIS","2600012995","#655 - HIGHWAY #2","PROGRAM NAME"
"110043705513","ICIS","2600015715","GULF #111","PROGRAM NAME"
"110043705513","RCRAINFO","PRR000007799","CARIBBEAN PETROLEUM LP SS GULF 111","PROGRAM NAME"
"110043705522","ICIS","2600015723","GULF #113","PROGRAM NAME"
"110043705540","ICIS","2600015729","GULF #116","PROGRAM NAME"
"110043705568","ICIS","2600015733","GULF #118","PROGRAM NAME"
"110043705577","ICIS","2600015736","GULF #119","PROGRAM NAME"
"110043705595","ICIS","2600015738","GULF #120","PROGRAM NAME"
"110043705620","ICIS","2600015834","GULF #129","PROGRAM NAME"
"110043705675","ICIS","2600015851","GULF #133","PROGRAM NAME"
"110043705684","ICIS","2600015854","GULF #135","PROGRAM NAME"
"110043705700","ICIS","2600015867","GULF #143","PROGRAM NAME"
"110043705728","ICIS","2600015872","GULF #146","PROGRAM NAME"
"110043705746","ICIS","2600015877","GULF #148","PROGRAM NAME"
"110043705764","ICIS","600007628","GULF S/S #152","PROGRAM NAME"
"110043705764","ICIS","2600015968","GULF #152","PROGRAM NAME"
"110043705773","ICIS","2600015969","GULF #154","PROGRAM NAME"
"110043705808","ICIS","2600015990","GULF #155","PROGRAM NAME"
"110043705817","ICIS","2600015993","GULF #159","PROGRAM NAME"
"110043706488","ICIS","2600014279","DEL PALMAR REALTY","PROGRAM NAME"
"110043706594","ICIS","2600014315","PROMISED PROPERTY REALTY GROUP CORP.","PROGRAM NAME"
"110043706870","ICIS","1400018353","#541 - LUMEN MENDEZ OLIVER","PROGRAM NAME"
"110043706889","ICIS","1400018355","#545 - LUIS LUCENA","PROGRAM NAME"
"110043706898","ICIS","1400018397","QUEBRADILLAS","PROGRAM NAME"
"110043706905","ICIS","1400018398","#563 - CARRIZALES","PROGRAM NAME"
"110043706914","ICIS","1400018400","#567 - CRUCE DAVILLA","PROGRAM NAME"
"110043706923","ICIS","1400018401","IVAN ROMAN","PROGRAM NAME"
"110043706932","ICIS","1400018402","#570 - ENRIQUES CORTES","PROGRAM NAME"
"110043706941","ICIS","1400018404","FRANCISCO CABAM","PROGRAM NAME"
"110043706950","ICIS","1400018405","#575 - JOSE L. PEREZ","PROGRAM NAME"
"110043706969","ICIS","1400018407","#577 - ISRAEL CENTENO","PROGRAM NAME"
"110043706978","ICIS","1400018411","#809-JOSE A. FIGUEROA","PROGRAM NAME"
"110043706987","ICIS","1400018415","#631 - DAVID SOTO","PROGRAM NAME"
"110043706996","ICIS","1400018416","TEODORO ROSA","PROGRAM NAME"
"110043707003","ICIS","1400018420","#637 - EDWIN PERAZA","PROGRAM NAME"
"110043707012","ICIS","1400018421","#640 - ANDRES RUIZ","PROGRAM NAME"
"110043707021","ICIS","1400018423","#663 - GUMERSINDO MONTALVO","PROGRAM NAME"
"110043707030","ICIS","1400018425","#648 - EDUARDO HERNANDEZ","PROGRAM NAME"
"110043707049","ICIS","1400018426","#659 - JOSE LORENZO","PROGRAM NAME"
"110043707058","ICIS","1400018427","JUAN CORA","PROGRAM NAME"
"110043707067","ICIS","1400018428","#646 - CABO ROJO","PROGRAM NAME"
"110043707076","ICIS","1400018429","#676 - AGUADA","PROGRAM NAME"
"110043707085","ICIS","1400018432","#981 JUAN D. RODRIGUEZ","PROGRAM NAME"
"110043707101","ICIS","1400018434","#800 - CONSTANCIA","PROGRAM NAME"
"110043707110","ICIS","1400018436","#802 - ANDRES RUIZ","PROGRAM NAME"
"110043707129","ICIS","1400018437","TOMAS RODRIGUEZ","PROGRAM NAME"
"110043707138","ICIS","1400018438","#799 - JUSTO MUNOZ","PROGRAM NAME"
"110043707147","ICIS","1400018439","REYNALDO OYALO","PROGRAM NAME"
"110043707156","ICIS","1400018440","LAS MAGAS","PROGRAM NAME"
"110043707432","ICIS","2600014646","GULF #59","PROGRAM NAME"
"110043707441","ICIS","2600014649","GULF #62","PROGRAM NAME"
"110043707478","ICIS","2600014659","GULF #69","PROGRAM NAME"
"110043707557","ICIS","2600014676","GULF #84","PROGRAM NAME"
