Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,"Enterococcus
 (colonies/100 mL)","Temperature
(°C)",pH ,Observations
2017-05-22,RW-31,Tropical Beach,,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,259,27.0,Bacteriological Re-sampling,
2017-05-23,RW-3B,Playa Flamenco,,,Culebra ,Routine,52,28.8,7.56/7.58,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-05-31,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,31,27.1,7.44,
2017-05-31,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,27.2,7.62,
2017-05-31,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,29.3,7.62,
2017-05-31,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,29,7.61,
2017-05-31,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,28.8,7.63/7.62,
2017-05-31,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,28.7,7.65,
2017-05-31,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,31,28.6,7.66,
2017-05-31,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,28,7.66,
2017-05-31,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,28.6,7.67,
2017-05-31,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,62,28.2,7.89,
2017-05-31,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,20,27.9,8.02,
2017-05-31,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,884,28.1,8.1,
2017-05-31,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,75,28.1,8.19,
2017-05-31,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,169,28.7,8.18/8.18,
2017-05-31,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,28.5,8.24,
2017-05-31,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,63,28.2,8.16,
2017-05-31,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,28.8,8.13,
2017-05-30,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,29.8,8.3,
2017-05-30,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,20,30.2,8.36,
2017-05-30,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,30.2,8.38,
2017-05-30,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,50,30.5,8.39,
2017-05-30,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,20,30,8.35/8.35,
2017-05-30,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,29.9,8.07,
2017-05-30,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,29.8,8.02,
2017-05-30,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,20,30.6,8.14,
2017-05-30,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,10,30.9,8.21,
2017-05-30,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,30.3,8.23/8.24,
2017-05-30,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,41,29.1,8.01,
2017-05-30,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,20,28.9,8.15,
2017-05-30,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,29.4,8.11,
2017-05-30,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,218,29.1,8.14/8.15,
2017-05-31,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,292,27.2,7.62,
2017-05-31,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.3,8.19,
2017-05-31,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,27.3,8.16,
2017-05-31,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.2,8.16/8.16,
2017-06-05,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,199,29.3,Bacteriological Re-sampling,
2017-06-05,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,10,29.2,Bacteriological Re-sampling,
2017-06-05,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,573,29.3,Bacteriological Re-sampling,
2017-06-05,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,RE-sampling,169,28.3,Bacteriological Re-sampling,
2017-06-05,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,29.5,Bacteriological Re-sampling,
2017-06-13,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,27.80,8,
2017-06-13,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,28.00,8.06,
2017-06-13,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,28.30,8.1,
2017-06-13,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,28.80,8.1,
2017-06-13,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,29.10,8.08/8.09,
2017-06-13,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,29.20,8.09,
2017-06-13,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,30.10,8.06,
2017-06-13,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,30.00,8.07,
2017-06-13,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,29.80,8.08,
2017-06-13,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,29.20,8.17,
2017-06-13,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,10,28.80,8.28,
2017-06-13,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,106,29.30,8.29,
2017-06-13,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,29.50,8.37,
2017-06-13,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,173,29.60,8.41/8.41,
2017-06-13,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,29.60,8.45,
2017-06-13,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,28.60,8.4,
2017-06-13,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,29.60,8.36,
2017-06-12,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,28.60,8.21,
2017-06-12,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,28.80,8.24,
2017-06-12,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,41,29.20,8.16,
2017-06-12,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,29.40,8.28,
2017-06-12,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,29.40,8.25/8.25,
2017-06-12,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,20,29.20,8.03,
2017-06-12,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,29.10,8.08,
2017-06-12,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,29.90,8.11,
2017-06-12,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,52,29.90,8.1,
2017-06-12,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,30.00,8.10/8.11,
2017-06-12,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,105,28.30,8,
2017-06-12,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,41,28.50,8.07,
2017-06-12,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,20,28.30,8.23,
2017-06-12,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,30,28.80,8.31/8.31,
2017-06-13,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,30,27.90,7.84,
2017-06-13,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.10,7.91,
2017-06-13,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,28.40,7.87,
2017-06-13,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.40,7.90/7.91,
2017-06-20,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,41,28.9,Bacteriological Re-sampling,
2017-06-20,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,355,28.8,Bacteriological Re-sampling,
2017-06-21,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,RE-sampling,670,29.1,Bacteriological Re-sampling,
2017-06-20,RW-3B,Playa Flamenco,,,Culebra ,,10,28.60,7.13/7.18,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-06-28,RW-25,Playa Pelícano,17.8854030,-66.5280680,Reserva Natural Caja de Muertos,Routine,30,27.6,8.03/8.03,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-06-26,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,Routine,10,28.7,8.14/8.14,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-06-26,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,Routine,10,28.6,8.14/8.14,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-06-26,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,27.5,8.03,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-06-27,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,28.8,8.07,
2017-06-27,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,28.1,7.97,
2017-06-27,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,28.5,7.97,
2017-06-27,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,28.8,7.97,
2017-06-27,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,28.9,8.04/8.03,
2017-06-27,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,28.8,8.1,
2017-06-27,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,28.9,8.08,
2017-06-27,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,29.7,8.05,
2017-06-27,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,29.7,8.1,
2017-06-27,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,29.3,8.09,
2017-06-27,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,52,29.00,8.04,
2017-06-27,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,31,29.8,8.14,
2017-06-27,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,30.4,8.16,
2017-06-27,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,97,30.2,8.19/8.19,
2017-06-27,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,30.2,8.3,
2017-06-27,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,29.5,8.18,
2017-06-27,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,29.6,8.14,
2017-06-26,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,27,8.10,
2017-06-26,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,27.3,8.13,
2017-06-26,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28,8.13,
2017-06-26,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,28.5,8.03/8.03,
2017-06-26,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,28.3,7.89,
2017-06-26,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,28.9,8.21,
2017-06-26,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,29.5,8.32,
2017-06-26,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,10,29.9,8.41,
2017-06-26,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,30.1,8.40/8.41,
2017-06-26,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,10,29.2,8.08,
2017-06-26,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,209,29.1,8.05,
2017-06-26,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,29.3,8.03,
2017-06-26,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,20,29.3,8.08/8.07,
2017-06-27,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,41,26.8,7.74,
2017-06-27,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.6,8.1,
2017-06-27,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,63,28,8.29,
2017-06-27,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.3,8.33/8.37,
2017-07-05,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,"7,270",27,Bacteriological Re-sampling,
2017-07-05,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,RE-sampling,122,28.8,Bacteriological Re-sampling,
2017-07-11,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine ,20,29.0,8.24,
2017-07-11,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine ,97,28.5,8.11,
2017-07-11,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine ,10,29.0,8.15,
2017-07-11,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine ,10,29.0,8.23,
2017-07-11,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine ,20,29.5,8.27/8.27,
2017-07-11,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine ,10,29.3,8.26,
2017-07-11,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine ,10,30.1,8.27,
2017-07-11,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine ,10,30.0,8.27,
2017-07-11,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine ,63,30.0,8.3,
2017-07-11,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine ,10,30.4,8.01,
2017-07-11,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine ,10,29.8,7.96,
2017-07-11,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine ,20,30.5,8.06,
2017-07-11,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine ,10,29.9,8.05,
2017-07-11,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine ,152,31.1,8.04/8.04,
2017-07-11,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine ,10,29.0,8.05,
2017-07-11,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine ,10,29.3,8.07,
2017-07-11,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine ,10,29.4,8.08,
2017-07-10,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine ,10,28.7,8.13,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-07-10,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine ,41,29.6,8.27,
2017-07-10,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine ,10,29.9,8.22,
2017-07-10,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine ,10,30.5,8.24,
2017-07-10,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine ,63,31.2,8.27/8.27,
2017-07-10,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine ,74,30.9,8.09,
2017-07-10,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine ,85,30.2,8,
2017-07-10,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine ,10,30.5,8.05,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-07-10,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine ,10,30.9,8.04,
2017-07-10,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine ,10,31.5,8.05/8.04,
2017-07-10,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine ,31,30.0,7.92,
2017-07-10,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine ,10,29.8,8.08,
2017-07-10,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine ,52,30.2,8.08,
2017-07-10,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine ,10,30.0,8.08/8.11,
2017-07-11,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine ,10,29.9,8.13,
2017-07-11,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine ,10,28.9,8.08,
2017-07-11,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine ,20,29.4,8.08,
2017-07-11,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine ,10,30.4,8.02/8.03,
2017-07-17,RW-37, Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,RE-sampling,10,28.0,Bacteriological Re-sampling,Preliminar
2017-07-17,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,RE-sampling,41,29.0,Bacteriological Re-sampling,Preliminar
2017-07-18,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,794,27.0,Bacteriological Re-sampling,Preliminar
2017-07-18,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,20,27.0,Bacteriological Re-sampling,Preliminar
2017-07-25,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,10,28.8,8.10,
2017-07-25,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,28.7,8.02,
2017-07-25,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,29.6,8.02,
2017-07-25,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,31,29.6,7.98,
2017-07-25,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,Dato no disponible,30.3,8.08/8.09,
2017-07-25,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,Dato no disponible,29.4,8.0,
2017-07-25,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,Dato no disponible,29.7,8.02,
2017-07-25,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,Dato no disponible,29.7,8.07,
2017-07-25,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,Dato no disponible,30.4,8.04,
2017-07-25,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,28.1,7.81,
2017-07-25,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,31,28.0,8.11,
2017-07-25,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,41,29.5,8.10,
2017-07-25,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,29.5,8.13,
2017-07-25,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,31,29.6,8.29/8.29,
2017-07-25,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,30.0,8.13,
2017-07-25,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,30.0,8.29,
2017-07-25,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,29.0,8.28,
2017-07-24,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine ,10,29.7,8.25,
2017-07-24,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,30.1,8.20,
2017-07-24,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,29.8,8.17,
2017-07-24,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,30.1,8.27,
2017-07-24,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,30.6,8.25/8.26,
2017-07-24,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,29.3,7.91,
2017-07-24,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,31,29.5,8.12,
2017-07-24,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,30.3,8.22,
2017-07-24,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,10,30.5,8.23,
2017-07-24,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,30.8,8.28/8.28,
2017-07-24,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,20,29.1,8.04,
2017-07-24,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,41,29.1,8.04,
2017-07-24,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,20,29.9,8.05,
2017-07-24,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,231,30.1,8.05,
2017-07-25,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,218,28.0,8.02,
2017-07-25,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.9,8.08,
2017-07-25,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,309,28.3,8.16,
2017-07-25,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,29.1,8.19/8.19,
2017-08-14,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,20,29.8,8.16,Preliminar
2017-08-14,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,10,29.9,8.06,Preliminar
